GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
5.000 316.230 -2.491 -2.098 -1.886 -1.628 -1.337 -1.127 -0.845 -0.710 -0.558 -0.496 -0.443 -0.340 -0.239 -0.315 -0.411 -0.476 -0.603 -1.854 
5.000 398.110 -2.638 -2.258 -2.051 -1.804 -1.538 -1.345 -1.083 -0.973 -0.857 -0.826 -0.814 -0.743 -0.678 -0.766 -0.865 -0.928 -1.026 -2.146 
5.000 501.190 -2.801 -2.435 -2.232 -1.999 -1.765 -1.593 -1.356 -1.277 -1.208 -1.214 -1.256 -1.223 -1.205 -1.308 -1.412 -1.471 -1.532 -2.488 
5.000 630.960 -2.983 -2.631 -2.435 -2.218 -2.024 -1.880 -1.674 -1.634 -1.623 -1.678 -1.785 -1.802 -1.842 -1.965 -2.073 -2.129 -2.143 -2.893 
5.000 794.330 -3.190 -2.852 -2.664 -2.468 -2.325 -2.215 -2.049 -2.057 -2.120 -2.235 -2.426 -2.505 -2.618 -2.766 -2.881 -2.932 -2.887 -3.377 
5.000 1000.000 -3.428 -3.104 -2.926 -2.758 -2.678 -2.611 -2.494 -2.564 -2.720 -2.911 -3.207 -3.364 -3.570 -3.748 -3.871 -3.916 -3.797 -3.961 
5.250 1.000 -0.294 0.321 0.541 0.828 1.204 1.471 1.814 2.032 2.316 2.486 2.695 2.906 3.139 3.115 3.034 2.961 2.721 1.003 
5.250 1.260 -0.302 0.312 0.531 0.818 1.194 1.461 1.805 2.022 2.306 2.476 2.685 2.896 3.129 3.105 3.024 2.951 2.711 0.994 
5.250 1.580 -0.314 0.297 0.517 0.804 1.180 1.447 1.790 2.007 2.291 2.461 2.670 2.881 3.114 3.089 3.009 2.936 2.696 0.979 
5.250 2.000 -0.333 0.276 0.495 0.782 1.158 1.425 1.768 1.985 2.270 2.439 2.648 2.859 3.092 3.068 2.987 2.914 2.674 0.957 
5.250 2.510 -0.359 0.246 0.465 0.752 1.128 1.395 1.738 1.955 2.239 2.409 2.617 2.828 3.061 3.037 2.956 2.883 2.643 0.927 
5.250 3.160 -0.396 0.205 0.425 0.712 1.088 1.354 1.697 1.914 2.198 2.367 2.576 2.786 3.019 2.995 2.914 2.841 2.601 0.886 
5.250 3.980 -0.443 0.153 0.373 0.660 1.035 1.302 1.645 1.861 2.145 2.314 2.522 2.733 2.965 2.941 2.860 2.787 2.547 0.833 
5.250 5.010 -0.501 0.090 0.310 0.596 0.972 1.238 1.581 1.797 2.080 2.249 2.457 2.667 2.899 2.874 2.793 2.721 2.481 0.768 
5.250 6.310 -0.569 0.017 0.236 0.522 0.898 1.164 1.506 1.722 2.005 2.174 2.380 2.590 2.821 2.797 2.716 2.643 2.404 0.693 
5.250 7.940 -0.644 -0.065 0.154 0.440 0.815 1.081 1.423 1.639 1.921 2.089 2.295 2.504 2.735 2.710 2.629 2.556 2.318 0.609 
5.250 10.000 -0.725 -0.154 0.066 0.352 0.726 0.991 1.333 1.548 1.829 1.996 2.201 2.410 2.640 2.615 2.534 2.461 2.223 0.517 
5.250 12.590 -0.809 -0.247 -0.028 0.258 0.631 0.896 1.237 1.452 1.732 1.898 2.102 2.309 2.538 2.513 2.432 2.359 2.122 0.420 
5.250 15.850 -0.897 -0.344 -0.125 0.161 0.533 0.797 1.138 1.351 1.630 1.795 1.997 2.203 2.431 2.405 2.323 2.251 2.015 0.318 
5.250 19.950 -0.986 -0.443 -0.224 0.061 0.432 0.695 1.034 1.247 1.523 1.687 1.887 2.092 2.318 2.291 2.210 2.137 1.903 0.212 
5.250 25.120 -1.077 -0.544 -0.326 -0.042 0.328 0.590 0.928 1.139 1.413 1.575 1.773 1.976 2.199 2.172 2.090 2.018 1.785 0.103 
5.250 31.620 -1.169 -0.648 -0.429 -0.146 0.221 0.482 0.819 1.028 1.299 1.459 1.653 1.853 2.074 2.045 1.963 1.891 1.661 -0.011 
5.250 39.810 -1.263 -0.753 -0.535 -0.253 0.112 0.371 0.706 0.912 1.180 1.337 1.527 1.724 1.941 1.911 1.829 1.757 1.530 -0.129 
5.250 50.120 -1.358 -0.860 -0.642 -0.362 0.000 0.257 0.589 0.793 1.056 1.209 1.393 1.587 1.799 1.768 1.685 1.614 1.390 -0.253 
5.250 63.100 -1.455 -0.969 -0.752 -0.473 -0.115 0.139 0.468 0.667 0.925 1.073 1.251 1.439 1.646 1.613 1.529 1.458 1.240 -0.383 
5.250 79.430 -1.554 -1.081 -0.865 -0.588 -0.235 0.016 0.341 0.535 0.785 0.927 1.097 1.279 1.478 1.443 1.359 1.288 1.076 -0.521 
5.250 100.000 -1.656 -1.196 -0.981 -0.707 -0.360 -0.114 0.206 0.395 0.636 0.770 0.929 1.104 1.293 1.255 1.170 1.100 0.895 -0.669 
5.250 125.890 -1.762 -1.315 -1.101 -0.830 -0.492 -0.251 0.063 0.244 0.473 0.597 0.744 0.908 1.086 1.044 0.958 0.889 0.693 -0.830 
5.250 158.490 -1.873 -1.439 -1.227 -0.960 -0.632 -0.398 -0.092 0.079 0.294 0.406 0.536 0.688 0.851 0.804 0.717 0.649 0.465 -1.006 
5.250 199.530 -1.990 -1.569 -1.359 -1.098 -0.782 -0.557 -0.260 -0.102 0.094 0.191 0.300 0.437 0.582 0.528 0.440 0.373 0.203 -1.203 
5.250 251.190 -2.114 -1.707 -1.500 -1.246 -0.946 -0.731 -0.447 -0.304 -0.131 -0.053 0.029 0.146 0.268 0.207 0.116 0.050 -0.100 -1.424 
5.250 316.230 -2.249 -1.856 -1.652 -1.405 -1.126 -0.925 -0.656 -0.533 -0.389 -0.335 -0.286 -0.194 -0.102 -0.172 -0.266 -0.329 -0.457 -1.677 
5.250 398.110 -2.396 -2.016 -1.816 -1.581 -1.327 -1.143 -0.894 -0.795 -0.688 -0.665 -0.657 -0.596 -0.540 -0.624 -0.720 -0.781 -0.879 -1.969 
5.250 501.190 -2.558 -2.192 -1.998 -1.775 -1.553 -1.391 -1.167 -1.099 -1.039 -1.053 -1.098 -1.076 -1.067 -1.166 -1.267 -1.324 -1.385 -2.311 
5.250 630.960 -2.740 -2.388 -2.200 -1.995 -1.813 -1.678 -1.485 -1.456 -1.454 -1.517 -1.628 -1.655 -1.704 -1.823 -1.928 -1.982 -1.997 -2.716 
5.250 794.330 -2.947 -2.609 -2.429 -2.245 -2.114 -2.013 -1.860 -1.880 -1.951 -2.074 -2.268 -2.358 -2.481 -2.623 -2.736 -2.785 -2.740 -3.200 
5.250 1000.000 -3.186 -2.862 -2.692 -2.534 -2.467 -2.409 -2.305 -2.387 -2.551 -2.750 -3.049 -3.217 -3.432 -3.606 -3.726 -3.769 -3.651 -3.784 
5.500 1.000 -0.166 0.444 0.655 0.931 1.295 1.552 1.882 2.088 2.363 2.524 2.729 2.929 3.152 3.133 3.055 2.984 2.744 1.059 
5.500 1.260 -0.170 0.438 0.650 0.925 1.289 1.546 1.877 2.082 2.357 2.519 2.723 2.923 3.146 3.127 3.049 2.978 2.738 1.053 
5.500 1.580 -0.177 0.429 0.641 0.916 1.281 1.538 1.868 2.073 2.348 2.510 2.714 2.914 3.137 3.118 3.040 2.969 2.729 1.044 
5.500 2.000 -0.187 0.416 0.628 0.903 1.267 1.524 1.854 2.060 2.335 2.496 2.701 2.900 3.123 3.104 3.026 2.955 2.715 1.031 
5.500 2.510 -0.204 0.397 0.608 0.884 1.248 1.505 1.835 2.040 2.315 2.476 2.681 2.880 3.103 3.084 3.006 2.935 2.695 1.011 
5.500 3.160 -0.228 0.369 0.581 0.856 1.220 1.477 1.807 2.012 2.287 2.448 2.652 2.852 3.075 3.055 2.977 2.906 2.667 0.983 
5.500 3.980 -0.261 0.332 0.543 0.819 1.182 1.439 1.769 1.974 2.248 2.410 2.613 2.813 3.035 3.016 2.938 2.867 2.628 0.944 
5.500 5.010 -0.305 0.283 0.494 0.769 1.133 1.390 1.719 1.924 2.198 2.359 2.563 2.762 2.984 2.964 2.886 2.815 2.576 0.894 
5.500 6.310 -0.360 0.222 0.434 0.709 1.072 1.328 1.658 1.862 2.136 2.297 2.499 2.698 2.920 2.900 2.822 2.751 2.513 0.832 
5.500 7.940 -0.425 0.151 0.362 0.637 1.000 1.256 1.585 1.789 2.062 2.223 2.425 2.623 2.844 2.824 2.746 2.675 2.437 0.759 
5.500 10.000 -0.497 0.071 0.282 0.557 0.919 1.175 1.503 1.707 1.979 2.139 2.340 2.537 2.758 2.738 2.659 2.588 2.351 0.676 
5.500 12.590 -0.577 -0.016 0.195 0.469 0.831 1.086 1.414 1.617 1.888 2.046 2.246 2.443 2.662 2.642 2.563 2.493 2.256 0.584 
5.500 15.850 -0.660 -0.109 0.102 0.376 0.737 0.991 1.318 1.520 1.790 1.947 2.146 2.341 2.559 2.538 2.460 2.389 2.153 0.487 
5.500 19.950 -0.747 -0.206 0.005 0.279 0.638 0.892 1.218 1.419 1.687 1.843 2.039 2.233 2.449 2.428 2.349 2.278 2.044 0.384 
5.500 25.120 -0.837 -0.305 -0.095 0.178 0.536 0.788 1.114 1.313 1.578 1.733 1.926 2.118 2.332 2.310 2.231 2.161 1.928 0.276 
5.500 31.620 -0.928 -0.407 -0.197 0.075 0.431 0.682 1.005 1.203 1.465 1.617 1.808 1.997 2.208 2.185 2.106 2.036 1.806 0.164 
5.500 39.810 -1.021 -0.512 -0.302 -0.031 0.322 0.572 0.893 1.088 1.347 1.496 1.683 1.869 2.076 2.052 1.972 1.902 1.675 0.046 
5.500 50.120 -1.116 -0.618 -0.409 -0.139 0.211 0.458 0.777 0.969 1.224 1.368 1.550 1.732 1.935 1.909 1.829 1.759 1.536 -0.077 
5.500 63.100 -1.212 -0.727 -0.518 -0.251 0.096 0.340 0.656 0.844 1.093 1.233 1.408 1.585 1.782 1.754 1.674 1.604 1.386 -0.207 
5.500 79.430 -1.311 -0.839 -0.631 -0.365 -0.024 0.217 0.529 0.712 0.954 1.088 1.254 1.426 1.615 1.585 1.504 1.435 1.222 -0.344 
5.500 100.000 -1.414 -0.954 -0.747 -0.484 -0.149 0.088 0.395 0.572 0.804 0.930 1.086 1.250 1.430 1.397 1.315 1.247 1.041 -0.492 
5.500 125.890 -1.519 -1.073 -0.867 -0.607 -0.281 -0.049 0.252 0.421 0.641 0.758 0.901 1.055 1.223 1.186 1.103 1.036 0.840 -0.653 
5.500 158.490 -1.630 -1.197 -0.993 -0.737 -0.421 -0.196 0.097 0.256 0.462 0.567 0.693 0.835 0.989 0.946 0.862 0.796 0.611 -0.830 
5.500 199.530 -1.747 -1.327 -1.125 -0.875 -0.571 -0.355 -0.072 0.075 0.263 0.352 0.457 0.583 0.719 0.670 0.585 0.519 0.350 -1.026 
5.500 251.190 -1.872 -1.465 -1.266 -1.022 -0.735 -0.529 -0.258 -0.127 0.037 0.108 0.186 0.293 0.405 0.349 0.261 0.197 0.046 -1.247 
5.500 316.230 -2.006 -1.613 -1.417 -1.182 -0.915 -0.723 -0.468 -0.356 -0.221 -0.174 -0.129 -0.047 0.036 -0.030 -0.121 -0.182 -0.310 -1.500 
5.500 398.110 -2.153 -1.774 -1.582 -1.358 -1.115 -0.941 -0.705 -0.618 -0.520 -0.504 -0.500 -0.449 -0.403 -0.481 -0.575 -0.634 -0.733 -1.792 
5.500 501.190 -2.316 -1.950 -1.763 -1.552 -1.342 -1.189 -0.978 -0.922 -0.870 -0.892 -0.941 -0.930 -0.930 -1.023 -1.121 -1.178 -1.239 -2.135 
5.500 630.960 -2.498 -2.146 -1.966 -1.772 -1.602 -1.476 -1.296 -1.279 -1.286 -1.356 -1.470 -1.508 -1.567 -1.680 -1.783 -1.836 -1.850 -2.540 
5.500 794.330 -2.705 -2.367 -2.195 -2.022 -1.903 -1.811 -1.671 -1.702 -1.783 -1.913 -2.111 -2.211 -2.343 -2.481 -2.591 -2.638 -2.594 -3.023 
5.500 1000.000 -2.943 -2.619 -2.457 -2.311 -2.256 -2.208 -2.116 -2.210 -2.382 -2.589 -2.892 -3.070 -3.295 -3.463 -3.581 -3.622 -3.504 -3.607 
5.750 1.000 -0.042 0.563 0.766 1.030 1.382 1.629 1.946 2.139 2.405 2.559 2.759 2.948 3.161 3.146 3.071 3.002 2.762 1.109 
5.750 1.260 -0.043 0.559 0.763 1.027 1.379 1.626 1.943 2.136 2.402 2.555 2.755 2.944 3.157 3.143 3.067 2.998 2.759 1.106 
5.750 1.580 -0.047 0.554 0.758 1.022 1.374 1.621 1.938 2.131 2.397 2.550 2.750 2.939 3.152 3.138 3.062 2.993 2.754 1.101 
5.750 2.000 -0.052 0.546 0.750 1.014 1.366 1.613 1.930 2.123 2.389 2.542 2.742 2.931 3.144 3.129 3.054 2.985 2.746 1.093 
5.750 2.510 -0.061 0.535 0.738 1.002 1.354 1.601 1.918 2.111 2.376 2.530 2.730 2.918 3.131 3.117 3.041 2.972 2.733 1.081 
5.750 3.160 -0.075 0.517 0.721 0.985 1.336 1.583 1.900 2.093 2.358 2.512 2.712 2.900 3.113 3.098 3.023 2.954 2.715 1.063 
5.750 3.980 -0.097 0.492 0.695 0.959 1.311 1.558 1.874 2.067 2.333 2.486 2.685 2.874 3.086 3.072 2.996 2.927 2.688 1.037 
5.750 5.010 -0.127 0.457 0.660 0.924 1.276 1.523 1.839 2.032 2.297 2.450 2.649 2.837 3.049 3.035 2.959 2.890 2.651 1.001 
5.750 6.310 -0.168 0.411 0.614 0.878 1.229 1.476 1.792 1.985 2.249 2.402 2.600 2.788 3.000 2.986 2.910 2.841 2.602 0.954 
5.750 7.940 -0.219 0.353 0.557 0.820 1.171 1.417 1.733 1.925 2.189 2.342 2.540 2.727 2.938 2.923 2.848 2.779 2.541 0.894 
5.750 10.000 -0.281 0.284 0.488 0.751 1.101 1.347 1.663 1.854 2.118 2.269 2.466 2.653 2.864 2.849 2.773 2.704 2.467 0.822 
5.750 12.590 -0.352 0.206 0.409 0.672 1.022 1.267 1.582 1.773 2.035 2.186 2.382 2.568 2.778 2.762 2.686 2.618 2.381 0.740 
5.750 15.850 -0.429 0.120 0.323 0.586 0.934 1.179 1.493 1.683 1.944 2.094 2.288 2.473 2.681 2.666 2.590 2.521 2.285 0.650 
5.750 19.950 -0.512 0.028 0.231 0.493 0.840 1.084 1.398 1.587 1.846 1.994 2.186 2.370 2.576 2.560 2.484 2.415 2.181 0.551 
5.750 25.120 -0.599 -0.069 0.134 0.395 0.741 0.984 1.296 1.484 1.741 1.887 2.077 2.258 2.463 2.445 2.369 2.301 2.068 0.447 
5.750 31.620 -0.688 -0.169 0.033 0.294 0.638 0.880 1.190 1.376 1.630 1.774 1.961 2.140 2.341 2.323 2.246 2.178 1.948 0.336 
5.750 39.810 -0.780 -0.272 -0.070 0.190 0.531 0.771 1.080 1.263 1.513 1.654 1.837 2.013 2.211 2.191 2.114 2.046 1.819 0.220 
5.750 50.120 -0.874 -0.378 -0.176 0.082 0.421 0.658 0.965 1.144 1.390 1.528 1.705 1.877 2.070 2.049 1.972 1.904 1.681 0.098 
5.750 63.100 -0.970 -0.486 -0.285 -0.028 0.306 0.541 0.844 1.020 1.260 1.393 1.564 1.731 1.918 1.895 1.817 1.750 1.531 -0.031 
5.750 79.430 -1.069 -0.597 -0.397 -0.143 0.187 0.418 0.717 0.889 1.121 1.248 1.410 1.571 1.751 1.726 1.648 1.581 1.368 -0.168 
5.750 100.000 -1.171 -0.712 -0.513 -0.261 0.062 0.289 0.583 0.749 0.972 1.091 1.243 1.396 1.567 1.538 1.459 1.393 1.187 -0.316 
5.750 125.890 -1.277 -0.831 -0.633 -0.385 -0.070 0.152 0.440 0.598 0.809 0.919 1.058 1.201 1.360 1.328 1.248 1.182 0.986 -0.477 
5.750 158.490 -1.388 -0.955 -0.759 -0.514 -0.210 0.006 0.286 0.433 0.631 0.728 0.850 0.981 1.126 1.088 1.007 0.942 0.758 -0.653 
5.750 199.530 -1.505 -1.085 -0.891 -0.652 -0.360 -0.153 0.117 0.252 0.431 0.513 0.614 0.730 0.856 0.813 0.729 0.666 0.496 -0.849 
5.750 251.190 -1.629 -1.223 -1.032 -0.799 -0.523 -0.328 -0.070 0.050 0.206 0.269 0.344 0.439 0.542 0.491 0.406 0.344 0.193 -1.070 
5.750 316.230 -1.764 -1.371 -1.183 -0.959 -0.703 -0.521 -0.279 -0.179 -0.052 -0.013 0.028 0.099 0.173 0.112 0.024 -0.035 -0.163 -1.323 
5.750 398.110 -1.911 -1.532 -1.348 -1.134 -0.904 -0.739 -0.516 -0.441 -0.351 -0.343 -0.343 -0.303 -0.266 -0.339 -0.430 -0.487 -0.586 -1.616 
5.750 501.190 -2.073 -1.708 -1.529 -1.329 -1.131 -0.987 -0.789 -0.745 -0.702 -0.731 -0.784 -0.783 -0.793 -0.881 -0.976 -1.031 -1.092 -1.958 
5.750 630.960 -2.256 -1.904 -1.731 -1.549 -1.390 -1.274 -1.107 -1.102 -1.117 -1.195 -1.313 -1.362 -1.430 -1.538 -1.638 -1.689 -1.703 -2.363 
5.750 794.330 -2.463 -2.125 -1.960 -1.799 -1.691 -1.610 -1.482 -1.525 -1.614 -1.752 -1.954 -2.065 -2.206 -2.339 -2.446 -2.491 -2.447 -2.847 
5.750 1000.000 -2.701 -2.377 -2.223 -2.088 -2.044 -2.006 -1.927 -2.032 -2.214 -2.428 -2.735 -2.924 -3.158 -3.321 -3.436 -3.475 -3.357 -3.430 
